Order_ID,Order_Line_No,Order_Date,Channel,Order_Priority,Order_Size_Lines,SKU_ID,Category,Subcategory,Quantity,Width_cm,Depth_cm,Height_cm,Weight_kg,Storage_Type,Criticality,Shelf_Life_Days,Unit_Value_INR,Avg_Daily_Demand,Demand_CV,Demand_StdDev,Avg_Weekly_Demand,Picking_Frequency_Weekly,Current_Zone,Current_Aisle,Current_Rack,Current_Bin_Capacity_Units,Distance_From_Dispatch_m,Picker_Travel_Distance_m,Picking_Time_sec,Observed_SKU_90D_Demand,Observed_SKU_Order_Frequency,ABC_Class,XYZ_Class,ABC_XYZ_Class
ORD00028,1,2026-03-25,App,Standard,4,SKU038,Health & Wellness,Wellness,3,18.1,23.3,38.8,2.23,Ambient,Low,730,1076.64,20,0.29,5.8,140,122.8,Z7,A3,R1,40,68.0,62.31,28.48,56,25,A,Y,AY
ORD00028,2,2026-03-25,App,Standard,4,SKU012,Health & Wellness,Wellness,1,20.2,26.3,7.4,0.64,Ambient,Medium,365,1080.27,7,0.27,1.89,49,51.0,Z2,A2,R1,40,24.0,22.39,14.81,21,13,B,Y,BY
ORD00028,3,2026-03-25,App,Standard,4,SKU109,Health & Wellness,OTC,1,8.1,13.2,15.3,3.62,Ambient,Low,730,1569.32,5,0.55,2.75,35,31.3,Z3,A5,R1,40,44.0,42.35,27.49,22,19,A,Z,AZ
ORD00028,4,2026-03-25,App,Standard,4,SKU072,Health & Wellness,Vitamins,2,24.3,19.9,5.7,6.32,HighValue,Low,365,389.24,6,0.45,2.7,42,48.6,Z6,A2,R4,40,60.5,68.46,24.47,54,33,B,Y,BY
ORD00029,1,2026-02-07,App,Express,4,SKU116,Health & Wellness,Wellness,3,25.4,13.6,35.7,6.26,Ambient,Low,30,1500.72,14,0.25,3.5,98,96.5,Z7,A4,R3,30,75.0,81.07,32.57,40,18,A,X,AX
ORD00029,2,2026-02-07,App,Express,4,SKU019,Health & Wellness,OTC,1,29.3,27.0,5.9,5.92,HighValue,High,730,1558.71,7,0.54,3.78,49,56.1,Z4,A3,R6,30,51.5,53.09,24.83,41,25,A,Z,AZ
ORD00029,3,2026-02-07,App,Express,4,SKU087,Health & Wellness,Vitamins,1,15.9,15.9,8.7,3.54,Ambient,Medium,60,616.2,7,0.74,5.18,49,38.8,Z1,A2,R5,50,22.0,19.52,17.24,29,22,B,Z,BZ
ORD00029,4,2026-02-07,App,Express,4,SKU096,Health & Wellness,Vitamins,2,9.1,6.9,34.6,0.9,Ambient,Low,90,1580.6,8,0.32,2.56,56,58.2,Z6,A2,R1,40,56.0,68.57,18.79,13,7,B,Y,BY
ORD00030,1,2026-02-17,App,Standard,3,SKU060,Grocery,Staples,1,27.8,22.6,8.5,1.41,Frozen,Low,30,545.73,4,0.89,3.56,28,25.4,Z1,A2,R6,30,23.5,27.39,17.58,12,10,C,Z,CZ
ORD00030,2,2026-02-17,App,Standard,3,SKU020,Grocery,Staples,3,30.8,10.6,33.6,3.74,Ambient,Low,30,1196.56,11,0.51,5.61,77,70.8,Z8,A4,R3,30,83.0,72.08,33.23,37,19,A,Z,AZ
ORD00030,3,2026-02-17,App,Standard,3,SKU083,Grocery,Beverages,1,33.2,19.9,35.9,1.33,Ambient,Low,180,1199.94,6,0.56,3.36,42,40.6,Z2,A4,R3,30,35.0,29.98,24.64,13,11,C,Z,CZ
ORD00031,1,2026-01-21,App,Standard,3,SKU001,Health & Wellness,OTC,3,27.7,26.5,10.3,1.36,Ambient,Medium,180,964.18,40,0.17,6.8,280,345.5,Z6,A5,R3,30,71.0,78.12,34.3,52,18,A,X,AX
ORD00031,2,2026-01-21,App,Standard,3,SKU096,Health & Wellness,Vitamins,2,9.1,6.9,34.6,0.9,Ambient,Low,90,1580.6,8,0.32,2.56,56,58.2,Z6,A2,R1,40,56.0,57.21,21.47,13,7,B,Y,BY
ORD00031,3,2026-01-21,App,Standard,3,SKU064,Health & Wellness,Wellness,1,32.1,24.4,13.1,6.44,HighValue,Low,90,1228.03,12,0.5,6.0,84,92.1,Z2,A4,R2,50,33.5,31.33,24.91,22,14,B,Y,BY
ORD00032,1,2026-01-10,App,Standard,2,SKU029,Pet Care,Cat Food,1,19.2,11.5,13.7,5.14,Ambient,Medium,90,805.77,15,0.3,4.5,105,114.7,Z6,A1,R5,50,58.0,51.69,23.25,35,17,A,Y,AY
ORD00032,2,2026-01-10,App,Standard,2,SKU108,Pet Care,Pet Hygiene,1,16.6,29.3,22.4,4.03,Ambient,Medium,730,778.49,12,0.52,6.24,84,78.7,Z4,A1,R5,50,42.0,42.13,17.4,32,20,B,Z,BZ
ORD00033,1,2026-01-18,Web,Standard,4,SKU081,Grocery,Breakfast,1,28.0,20.5,28.6,4.5,Ambient,Medium,30,345.24,7,0.68,4.76,49,53.2,Z5,A4,R5,50,62.0,71.36,28.24,14,10,C,Z,CZ
ORD00033,2,2026-01-18,Web,Standard,4,SKU018,Grocery,Beverages,1,28.9,26.5,36.5,1.76,Ambient,Medium,180,1753.56,3,0.85,2.55,21,23.4,Z6,A2,R2,50,57.5,71.03,22.01,20,13,A,Z,AZ
ORD00033,3,2026-01-18,Web,Standard,4,SKU098,Grocery,Breakfast,1,14.3,25.2,21.4,6.7,Ambient,High,180,1390.75,8,0.41,3.28,56,63.2,Z7,A2,R4,40,68.5,65.81,25.18,17,8,B,Y,BY
ORD00033,4,2026-01-18,Web,Standard,4,SKU107,Grocery,Breakfast,1,6.1,21.2,15.0,6.91,Fragile,Medium,90,245.94,41,0.17,6.97,287,259.0,Z8,A5,R4,40,88.5,96.47,41.8,61,19,C,X,CX
ORD00034,1,2026-03-19,App,Standard,3,SKU115,Personal Care,Oral Care,2,21.5,20.3,8.0,2.54,Ambient,Medium,180,1486.43,20,0.31,6.2,140,103.7,Z6,A2,R6,30,63.5,78.81,24.78,30,17,A,Y,AY
ORD00034,2,2026-03-19,App,Standard,3,SKU004,Personal Care,Hair Care,2,29.9,12.7,7.0,7.04,Ambient,Medium,30,1760.92,3,0.84,2.52,21,20.9,Z1,A5,R4,40,32.5,29.34,30.0,10,8,B,Z,BZ
ORD00034,3,2026-03-19,App,Standard,3,SKU104,Personal Care,Oral Care,5,10.6,21.7,23.3,2.95,Ambient,Medium,365,1008.62,31,0.19,5.89,217,198.5,Z7,A1,R6,30,67.5,67.24,24.0,50,18,A,X,AX
ORD00035,1,2026-03-29,App,Standard,2,SKU059,Pet Care,Pet Hygiene,4,14.5,23.0,31.6,6.99,Fragile,Low,730,1239.81,41,0.16,6.56,287,246.3,Z7,A2,R5,50,70.0,70.76,29.61,67,20,A,X,AX
ORD00035,2,2026-03-29,App,Standard,2,SKU041,Personal Care,Hair Care,2,17.1,11.1,28.2,3.02,Ambient,High,365,612.15,6,0.34,2.04,42,45.6,Z5,A5,R6,30,67.5,61.5,31.84,43,26,B,Y,BY
ORD00036,1,2026-01-11,Web,Standard,3,SKU063,Health & Wellness,Vitamins,1,22.2,19.4,39.7,2.43,Ambient,Medium,730,1406.5,14,0.21,2.94,98,121.1,Z7,A1,R4,40,64.5,78.68,21.14,31,15,A,X,AX
ORD00036,2,2026-01-11,Web,Standard,3,SKU064,Health & Wellness,Wellness,1,32.1,24.4,13.1,6.44,HighValue,Low,90,1228.03,12,0.5,6.0,84,92.1,Z2,A4,R2,50,33.5,29.21,26.72,22,14,B,Y,BY
ORD00036,3,2026-01-11,Web,Standard,3,SKU038,Health & Wellness,Wellness,3,18.1,23.3,38.8,2.23,Ambient,Low,730,1076.64,20,0.29,5.8,140,122.8,Z7,A3,R1,40,68.0,62.58,28.57,56,25,A,Y,AY
ORD00037,1,2026-01-02,App,Express,4,SKU085,Grocery,Snacks,1,13.7,8.0,22.4,3.5,Ambient,Low,365,1504.2,28,0.21,5.88,196,224.1,Z5,A5,R5,50,66.0,63.28,34.55,65,22,A,X,AX
ORD00037,2,2026-01-02,App,Express,4,SKU072,Health & Wellness,Vitamins,1,24.3,19.9,5.7,6.32,HighValue,Low,365,389.24,6,0.45,2.7,42,48.6,Z6,A2,R4,40,60.5,65.38,24.59,54,33,B,Y,BY
ORD00037,3,2026-01-02,App,Express,4,SKU042,Grocery,Beverages,1,10.8,8.0,23.8,6.12,Ambient,Medium,730,1071.52,8,0.29,2.32,56,62.6,Z4,A1,R1,40,36.0,35.79,16.65,43,26,A,Y,AY
ORD00037,4,2026-01-02,App,Express,4,SKU062,Personal Care,Hair Care,1,25.3,8.9,20.5,2.83,Ambient,Low,90,835.88,12,0.52,6.24,84,72.8,Z1,A3,R2,50,21.5,21.44,18.1,40,22,A,Z,AZ
ORD00038,1,2026-02-02,App,Express,5,SKU111,Grocery,Snacks,2,15.9,28.7,6.1,1.31,Ambient,Low,30,1043.71,25,0.28,7.0,175,173.5,Z8,A2,R2,50,73.5,74.71,23.83,52,19,A,Y,AY
ORD00038,2,2026-02-02,App,Express,5,SKU022,Grocery,Staples,2,26.9,12.8,26.2,4.14,Ambient,Low,730,799.0,14,0.38,5.32,98,96.6,Z7,A5,R5,50,82.0,72.25,32.46,21,10,C,Y,CY
ORD00038,3,2026-02-02,App,Express,5,SKU039,Grocery,Staples,1,12.3,16.6,26.4,3.09,Fragile,High,60,890.4,9,0.51,4.59,63,56.4,Z3,A1,R2,50,29.5,35.72,14.31,22,14,B,Z,BZ
ORD00038,4,2026-02-02,App,Express,5,SKU086,Grocery,Staples,1,32.6,26.6,25.2,4.63,Ambient,Low,30,1740.0,4,0.41,1.64,28,22.2,Z5,A2,R3,30,51.0,63.37,23.06,16,12,B,Y,BY
ORD00038,5,2026-02-02,App,Express,5,SKU106,Grocery,Snacks,3,19.4,9.6,9.7,5.76,Ambient,Low,60,1597.28,12,0.54,6.48,84,73.4,Z5,A5,R1,40,60.0,62.16,28.92,27,16,A,Z,AZ
ORD00039,1,2026-02-06,App,Standard,5,SKU040,Grocery,Beverages,3,13.3,5.3,38.2,0.78,Ambient,Medium,730,870.07,22,0.29,6.38,154,168.1,Z8,A2,R4,40,76.5,93.56,24.08,31,16,B,Y,BY
ORD00039,2,2026-02-06,App,Standard,5,SKU020,Grocery,Staples,1,30.8,10.6,33.6,3.74,Ambient,Low,30,1196.56,11,0.51,5.61,77,70.8,Z8,A4,R3,30,83.0,91.66,32.46,37,19,A,Z,AZ
ORD00039,3,2026-02-06,App,Standard,5,SKU106,Grocery,Snacks,2,19.4,9.6,9.7,5.76,Ambient,Low,60,1597.28,12,0.54,6.48,84,73.4,Z5,A5,R1,40,60.0,59.04,30.3,27,16,A,Z,AZ
ORD00039,4,2026-02-06,App,Standard,5,SKU083,Grocery,Beverages,2,33.2,19.9,35.9,1.33,Ambient,Low,180,1199.94,6,0.56,3.36,42,40.6,Z2,A4,R3,30,35.0,40.08,23.03,13,11,C,Z,CZ
ORD00039,5,2026-02-06,App,Standard,5,SKU035,Grocery,Snacks,1,21.9,10.4,29.5,6.16,Ambient,Medium,30,1405.58,12,0.45,5.4,84,66.4,Z1,A1,R6,30,19.5,24.24,14.14,14,10,B,Y,BY
ORD00040,1,2026-02-23,Web,Standard,3,SKU011,Dairy & Chilled,Ready-to-Eat,1,13.9,29.2,25.3,4.38,Chilled,Medium,30,114.0,12,0.3,3.6,84,80.8,Z3,A1,R4,40,32.5,29.36,15.18,16,12,C,Y,CY
ORD00040,2,2026-02-23,Web,Standard,3,SKU074,Dairy & Chilled,Dairy,3,28.7,10.9,16.3,1.48,Chilled,Low,730,772.2,15,0.16,2.4,105,80.1,Z6,A3,R3,30,63.0,67.86,25.01,53,23,A,X,AX
ORD00040,3,2026-02-23,Web,Standard,3,SKU065,Dairy & Chilled,Dairy,2,23.8,6.0,32.6,0.36,Chilled,Low,60,184.99,23,0.18,4.14,161,138.8,Z7,A2,R6,30,71.5,67.55,25.91,54,25,C,X,CX
ORD00041,1,2026-02-03,App,Standard,5,SKU114,Household,Laundry,2,26.4,28.2,27.3,6.37,Ambient,Low,60,445.21,17,0.32,5.44,119,115.6,Z8,A4,R6,30,87.5,93.13,36.91,38,15,B,Y,BY
ORD00041,2,2026-02-03,App,Standard,5,SKU047,Household,Cleaning,4,25.7,16.7,6.1,2.38,Ambient,Low,60,1664.94,13,0.24,3.12,91,103.1,Z4,A5,R3,30,55.0,53.53,30.3,42,20,A,X,AX
ORD00041,3,2026-02-03,App,Standard,5,SKU088,Household,Cleaning,1,32.2,13.7,30.5,6.57,Ambient,Low,60,332.96,13,0.4,5.2,91,71.4,Z1,A2,R4,40,20.5,18.72,17.18,63,34,B,Y,BY
ORD00041,4,2026-02-03,App,Standard,5,SKU099,Household,Laundry,2,29.0,8.5,13.8,5.17,Ambient,Low,365,1535.82,7,0.5,3.5,49,42.0,Z8,A1,R6,30,75.5,85.22,25.1,38,24,A,Y,AY
ORD00041,5,2026-02-03,App,Standard,5,SKU045,Household,Cleaning,1,21.9,12.6,39.8,1.04,Ambient,Medium,60,1401.86,7,0.29,2.03,49,44.6,Z5,A2,R1,40,48.0,47.09,20.84,18,14,B,Y,BY
ORD00042,1,2026-01-12,Web,Standard,4,SKU118,Household,Home Care,2,33.2,8.9,28.1,5.79,Ambient,Medium,30,169.17,44,0.13,5.72,308,376.3,Z8,A3,R3,30,79.0,91.83,32.09,71,23,C,X,CX
ORD00042,2,2026-01-12,Web,Standard,4,SKU100,Baby Care,Baby Food,1,9.4,15.9,38.1,1.85,Ambient,Low,30,728.71,20,0.33,6.6,140,126.8,Z7,A4,R2,50,73.5,74.25,30.0,62,29,A,Y,AY
ORD00042,3,2026-01-12,Web,Standard,4,SKU079,Dairy & Chilled,Dairy,1,33.7,19.0,28.5,3.35,Chilled,High,180,1565.86,5,0.43,2.15,35,38.4,Z7,A4,R6,30,79.5,70.25,33.53,18,16,B,Y,BY
ORD00042,4,2026-01-12,Web,Standard,4,SKU047,Household,Cleaning,2,25.7,16.7,6.1,2.38,Ambient,Low,60,1664.94,13,0.24,3.12,91,103.1,Z4,A5,R3,30,55.0,48.4,32.79,42,20,A,X,AX
ORD00043,1,2026-01-09,App,Standard,2,SKU075,Grocery,Breakfast,1,8.3,17.6,38.1,0.44,Ambient,Medium,180,1166.93,10,0.4,4.0,70,50.2,Z2,A1,R1,40,20.0,19.83,11.6,20,14,B,Y,BY
ORD00043,2,2026-01-09,App,Standard,2,SKU020,Grocery,Staples,3,30.8,10.6,33.6,3.74,Ambient,Low,30,1196.56,11,0.51,5.61,77,70.8,Z8,A4,R3,30,83.0,85.36,31.52,37,19,A,Z,AZ
ORD00044,1,2026-01-20,App,Standard,1,SKU071,Grocery,Beverages,1,33.5,26.4,8.5,5.52,Ambient,Low,180,514.69,16,0.24,3.84,112,138.0,Z4,A4,R6,30,55.5,58.85,32.66,35,15,B,X,BX
ORD00045,1,2026-03-22,Web,Standard,7,SKU066,Dairy & Chilled,Dairy,4,21.2,29.3,23.6,7.32,Chilled,Medium,90,1647.44,30,0.12,3.6,210,256.1,Z5,A5,R4,40,64.5,80.41,36.73,52,17,A,X,AX
ORD00045,2,2026-03-22,Web,Standard,7,SKU011,Dairy & Chilled,Ready-to-Eat,2,13.9,29.2,25.3,4.38,Chilled,Medium,30,114.0,12,0.3,3.6,84,80.8,Z3,A1,R4,40,32.5,40.62,17.53,16,12,C,Y,CY
ORD00045,3,2026-03-22,Web,Standard,7,SKU079,Dairy & Chilled,Dairy,2,33.7,19.0,28.5,3.35,Chilled,High,180,1565.86,5,0.43,2.15,35,38.4,Z7,A4,R6,30,79.5,88.46,30.59,18,16,B,Y,BY
ORD00045,4,2026-03-22,Web,Standard,7,SKU065,Dairy & Chilled,Dairy,1,23.8,6.0,32.6,0.36,Chilled,Low,60,184.99,23,0.18,4.14,161,138.8,Z7,A2,R6,30,71.5,87.01,25.39,54,25,C,X,CX
ORD00045,5,2026-03-22,Web,Standard,7,SKU102,Dairy & Chilled,Beverages,1,7.4,11.4,34.2,4.44,Chilled,Medium,365,776.28,5,0.4,2.0,35,39.4,Z5,A2,R5,50,54.0,50.64,24.04,10,8,C,Y,CY
ORD00045,6,2026-03-22,Web,Standard,7,SKU026,Household,Home Care,4,29.6,23.8,28.5,1.87,Frozen,Low,180,1110.01,43,0.15,6.45,301,337.9,Z6,A1,R6,30,59.5,59.02,23.45,80,26,A,X,AX
ORD00045,7,2026-03-22,Web,Standard,7,SKU040,Grocery,Beverages,3,13.3,5.3,38.2,0.78,Ambient,Medium,730,870.07,22,0.29,6.38,154,168.1,Z8,A2,R4,40,76.5,70.41,26.51,31,16,B,Y,BY
ORD00046,1,2026-03-17,App,Standard,3,SKU090,Grocery,Breakfast,1,23.9,24.9,25.7,2.88,Ambient,Low,90,1501.26,6,0.39,2.34,42,31.2,Z7,A1,R3,30,63.0,61.91,21.03,36,19,A,Y,AY
ORD00046,2,2026-03-17,App,Standard,3,SKU088,Household,Cleaning,2,32.2,13.7,30.5,6.57,Ambient,Low,60,332.96,13,0.4,5.2,91,71.4,Z1,A2,R4,40,20.5,20.22,19.58,63,34,B,Y,BY
ORD00046,3,2026-03-17,App,Standard,3,SKU032,Grocery,Snacks,1,5.9,13.4,28.8,3.29,Ambient,Low,365,973.07,9,0.38,3.42,63,75.5,Z5,A2,R2,50,49.5,59.27,21.95,47,27,A,Y,AY
ORD00047,1,2026-01-08,App,Standard,1,SKU070,Household,Laundry,3,33.5,22.4,23.9,4.74,Ambient,Medium,180,1117.78,38,0.16,6.08,266,323.6,Z6,A5,R5,50,74.0,72.45,38.04,89,29,A,X,AX
ORD00048,1,2026-01-21,App,Standard,4,SKU055,Personal Care,Skin Care,3,28.7,15.4,37.7,4.11,Ambient,Low,365,1054.36,14,0.21,2.94,98,104.2,Z8,A4,R1,40,80.0,95.22,34.3,38,17,A,X,AX
ORD00048,2,2026-01-21,App,Standard,4,SKU104,Personal Care,Oral Care,4,10.6,21.7,23.3,2.95,Ambient,Medium,365,1008.62,31,0.19,5.89,217,198.5,Z7,A1,R6,30,67.5,62.29,24.0,50,18,A,X,AX
ORD00048,3,2026-01-21,App,Standard,4,SKU062,Personal Care,Hair Care,1,25.3,8.9,20.5,2.83,Ambient,Low,90,835.88,12,0.52,6.24,84,72.8,Z1,A3,R2,50,21.5,23.53,19.88,40,22,A,Z,AZ
ORD00048,4,2026-01-21,App,Standard,4,SKU028,Personal Care,Skin Care,2,29.0,21.7,39.6,4.8,Ambient,Medium,730,1608.34,6,0.39,2.34,42,39.3,Z2,A4,R1,40,32.0,33.55,23.52,18,9,A,Y,AY
ORD00049,1,2026-02-12,App,Standard,4,SKU031,Personal Care,Hair Care,2,19.3,28.6,15.5,3.18,Ambient,Medium,730,994.38,25,0.27,6.75,175,180.6,Z6,A4,R3,30,67.0,82.92,32.19,39,15,A,Y,AY
ORD00049,2,2026-02-12,App,Standard,4,SKU062,Personal Care,Hair Care,3,25.3,8.9,20.5,2.83,Ambient,Low,90,835.88,12,0.52,6.24,84,72.8,Z1,A3,R2,50,21.5,21.53,18.77,40,22,A,Z,AZ
ORD00049,3,2026-02-12,App,Standard,4,SKU028,Personal Care,Skin Care,2,29.0,21.7,39.6,4.8,Ambient,Medium,730,1608.34,6,0.39,2.34,42,39.3,Z2,A4,R1,40,32.0,33.34,23.51,18,9,A,Y,AY
ORD00049,4,2026-02-12,App,Standard,4,SKU008,Personal Care,Bath & Body,2,26.9,21.8,39.4,0.88,Ambient,High,60,365.07,4,0.63,2.52,28,27.9,Z2,A1,R2,50,21.5,24.18,13.57,20,19,C,Z,CZ
ORD00050,1,2026-01-21,App,Standard,3,SKU100,Baby Care,Baby Food,2,9.4,15.9,38.1,1.85,Ambient,Low,30,728.71,20,0.33,6.6,140,126.8,Z7,A4,R2,50,73.5,65.21,32.45,62,29,A,Y,AY
ORD00050,2,2026-01-21,App,Standard,3,SKU049,Personal Care,Bath & Body,1,17.1,11.8,23.9,3.56,Ambient,Medium,365,469.4,6,0.55,3.3,42,31.5,Z5,A1,R1,40,44.0,45.9,18.12,44,39,B,Z,BZ
ORD00050,3,2026-01-21,App,Standard,3,SKU019,Health & Wellness,OTC,1,29.3,27.0,5.9,5.92,HighValue,High,730,1558.71,7,0.54,3.78,49,56.1,Z4,A3,R6,30,51.5,47.17,27.99,41,25,A,Z,AZ
ORD00051,1,2026-02-25,App,Standard,2,SKU016,Grocery,Snacks,3,24.0,11.6,22.1,7.25,Ambient,Low,90,103.25,10,0.31,3.1,70,61.8,Z4,A2,R3,30,43.0,42.76,21.17,26,14,C,Y,CY
ORD00051,2,2026-02-25,App,Standard,2,SKU039,Grocery,Staples,1,12.3,16.6,26.4,3.09,Fragile,High,60,890.4,9,0.51,4.59,63,56.4,Z3,A1,R2,50,29.5,32.89,14.33,22,14,B,Z,BZ
ORD00052,1,2026-03-18,App,Standard,3,SKU015,Health & Wellness,Wellness,2,29.5,12.5,28.2,7.52,HighValue,Low,30,1342.79,21,0.16,3.36,147,115.5,Z8,A1,R5,50,74.0,68.42,26.27,78,32,A,X,AX
ORD00052,2,2026-03-18,App,Standard,3,SKU025,Grocery,Snacks,1,23.2,13.1,20.5,5.44,Ambient,High,730,326.2,37,0.22,8.14,259,193.4,Z6,A4,R1,40,64.0,61.14,33.32,80,27,B,X,BX
ORD00052,3,2026-03-18,App,Standard,3,SKU057,Grocery,Breakfast,2,16.4,29.7,32.7,5.25,Ambient,Low,365,614.29,6,0.86,5.16,42,31.7,Z7,A2,R1,40,64.0,58.27,25.29,30,24,B,Z,BZ
ORD00053,1,2026-03-31,App,Standard,4,SKU015,Health & Wellness,Wellness,3,29.5,12.5,28.2,7.52,HighValue,Low,30,1342.79,21,0.16,3.36,147,115.5,Z8,A1,R5,50,74.0,79.81,25.05,78,32,A,X,AX
ORD00053,2,2026-03-31,App,Standard,4,SKU003,Household,Cleaning,1,31.1,12.5,27.4,4.91,Ambient,Medium,365,1655.33,5,0.86,4.3,35,36.0,Z5,A4,R6,30,63.5,78.94,30.08,52,40,A,Z,AZ
ORD00053,3,2026-03-31,App,Standard,4,SKU041,Personal Care,Hair Care,1,17.1,11.1,28.2,3.02,Ambient,High,365,612.15,6,0.34,2.04,42,45.6,Z5,A5,R6,30,67.5,69.5,33.28,43,26,B,Y,BY
ORD00053,4,2026-03-31,App,Standard,4,SKU087,Health & Wellness,Vitamins,2,15.9,15.9,8.7,3.54,Ambient,Medium,60,616.2,7,0.74,5.18,49,38.8,Z1,A2,R5,50,22.0,20.56,15.57,29,22,B,Z,BZ
ORD00054,1,2026-01-25,Web,Standard,2,SKU052,Grocery,Staples,3,29.7,5.0,35.4,3.75,Ambient,Medium,180,1135.1,36,0.23,8.28,252,281.7,Z8,A5,R5,50,90.0,76.95,41.36,56,20,A,X,AX
ORD00054,2,2026-01-25,Web,Standard,2,SKU081,Grocery,Breakfast,1,28.0,20.5,28.6,4.5,Ambient,Medium,30,345.24,7,0.68,4.76,49,53.2,Z5,A4,R5,50,62.0,72.09,29.94,14,10,C,Z,CZ
ORD00055,1,2026-01-15,App,Standard,3,SKU022,Grocery,Staples,1,26.9,12.8,26.2,4.14,Ambient,Low,730,799.0,14,0.38,5.32,98,96.6,Z7,A5,R5,50,82.0,89.98,34.66,21,10,C,Y,CY
ORD00055,2,2026-01-15,App,Standard,3,SKU111,Grocery,Snacks,3,15.9,28.7,6.1,1.31,Ambient,Low,30,1043.71,25,0.28,7.0,175,173.5,Z8,A2,R2,50,73.5,74.11,25.39,52,19,A,Y,AY
ORD00055,3,2026-01-15,App,Standard,3,SKU120,Grocery,Staples,2,18.2,17.1,12.1,4.89,Ambient,Medium,90,1756.29,6,0.43,2.58,42,32.4,Z6,A2,R3,30,59.0,51.31,24.42,12,9,B,Y,BY
ORD00056,1,2026-03-02,App,Standard,6,SKU111,Grocery,Snacks,3,15.9,28.7,6.1,1.31,Ambient,Low,30,1043.71,25,0.28,7.0,175,173.5,Z8,A2,R2,50,73.5,84.8,26.57,52,19,A,Y,AY
ORD00056,2,2026-03-02,App,Standard,6,SKU009,Grocery,Snacks,2,31.2,6.9,33.3,6.86,Ambient,Medium,30,1744.97,3,0.63,1.89,21,25.4,Z3,A2,R3,30,35.0,36.96,21.86,13,10,B,Z,BZ
ORD00056,3,2026-03-02,App,Standard,6,SKU054,Grocery,Staples,1,24.4,8.8,37.6,2.41,Ambient,Medium,180,457.62,4,0.87,3.48,28,28.1,Z4,A4,R3,30,51.0,53.69,25.39,24,16,C,Z,CZ
ORD00056,4,2026-03-02,App,Standard,6,SKU052,Grocery,Staples,2,29.7,5.0,35.4,3.75,Ambient,Medium,180,1135.1,36,0.23,8.28,252,281.7,Z8,A5,R5,50,90.0,108.16,41.13,56,20,A,X,AX
ORD00056,5,2026-03-02,App,Standard,6,SKU085,Grocery,Snacks,1,13.7,8.0,22.4,3.5,Ambient,Low,365,1504.2,28,0.21,5.88,196,224.1,Z5,A5,R5,50,66.0,78.09,34.15,65,22,A,X,AX
ORD00056,6,2026-03-02,App,Standard,6,SKU021,Grocery,Staples,4,20.3,22.0,34.5,2.72,Fragile,High,90,341.96,32,0.15,4.8,224,275.4,Z7,A5,R3,30,79.0,81.57,36.85,58,21,B,X,BX
ORD00057,1,2026-02-16,App,Standard,4,SKU036,Grocery,Cooking,4,22.3,27.7,18.1,7.54,Ambient,Medium,60,205.87,13,0.34,4.42,91,102.4,Z6,A4,R5,50,70.0,78.79,35.52,36,16,C,Y,CY
ORD00057,2,2026-02-16,App,Standard,4,SKU083,Grocery,Beverages,1,33.2,19.9,35.9,1.33,Ambient,Low,180,1199.94,6,0.56,3.36,42,40.6,Z2,A4,R3,30,35.0,32.03,23.07,13,11,C,Z,CZ
ORD00057,3,2026-02-16,App,Standard,4,SKU090,Grocery,Breakfast,2,23.9,24.9,25.7,2.88,Ambient,Low,90,1501.26,6,0.39,2.34,42,31.2,Z7,A1,R3,30,63.0,75.15,22.74,36,19,A,Y,AY
ORD00057,4,2026-02-16,App,Standard,4,SKU022,Grocery,Staples,2,26.9,12.8,26.2,4.14,Ambient,Low,730,799.0,14,0.38,5.32,98,96.6,Z7,A5,R5,50,82.0,78.53,35.62,21,10,C,Y,CY
ORD00058,1,2026-02-22,Web,Express,4,SKU107,Grocery,Breakfast,3,6.1,21.2,15.0,6.91,Fragile,Medium,90,245.94,41,0.17,6.97,287,259.0,Z8,A5,R4,40,88.5,85.92,38.55,61,19,C,X,CX
ORD00058,2,2026-02-22,Web,Express,4,SKU005,Grocery,Breakfast,1,20.8,20.2,38.8,7.44,Ambient,Medium,180,1791.39,5,0.48,2.4,35,37.0,Z3,A4,R4,40,44.5,48.23,27.2,23,19,A,Y,AY
ORD00058,3,2026-02-22,Web,Express,4,SKU083,Grocery,Beverages,1,33.2,19.9,35.9,1.33,Ambient,Low,180,1199.94,6,0.56,3.36,42,40.6,Z2,A4,R3,30,35.0,43.28,24.05,13,11,C,Z,CZ
ORD00058,4,2026-02-22,Web,Express,4,SKU024,Grocery,Breakfast,2,13.9,8.2,19.7,7.53,Ambient,Medium,90,745.78,3,0.6,1.8,21,24.3,Z8,A5,R6,30,91.5,99.51,36.48,13,11,C,Z,CZ
ORD00059,1,2026-02-06,Web,Express,3,SKU018,Grocery,Beverages,2,28.9,26.5,36.5,1.76,Ambient,Medium,180,1753.56,3,0.85,2.55,21,23.4,Z6,A2,R2,50,57.5,64.07,21.66,20,13,A,Z,AZ
ORD00059,2,2026-02-06,Web,Express,3,SKU008,Personal Care,Bath & Body,1,26.9,21.8,39.4,0.88,Ambient,High,60,365.07,4,0.63,2.52,28,27.9,Z2,A1,R2,50,21.5,23.91,13.18,20,19,C,Z,CZ
ORD00059,3,2026-02-06,Web,Express,3,SKU091,Pet Care,Dog Food,2,16.5,19.5,38.4,5.94,Fragile,High,365,1182.01,5,0.7,3.5,35,30.7,Z3,A5,R2,50,45.5,46.29,27.6,30,23,A,Z,AZ
